scenario_id,seed,template_id,category,m_common,m_item_Water,m_item_Vaccine,m_item_Crackers,demand_Water,demand_Vaccine,demand_Crackers
OOS-20260909-0047,20260909,h15,4,0.9223911279511525,1.0377448943248948,0.9892065644712009,1.003660368966283,4211709.4078483125,257086.00588019515,50818363.9021742
OOS-20260909-0048,20260909,h05,4,0.9765704348619819,0.9664088619493817,1.0233231453501441,0.9887834103822993,7078247.419262855,211984.24764796073,39905652.84379262
OOS-20260909-0049,20260909,h20,4,1.0608305005889196,1.0283958815376737,0.9775016976009838,1.038516940587866,29455750.381010227,266267.0103859909,55113232.35071652
OOS-20260909-0050,20260909,h17,3,1.1444333583506077,1.0239413063723717,0.9816593124502752,0.9988879973882064,23436651.760112837,423834.3801698743,84022314.7918317
OOS-20260909-0051,20260909,h23,3,1.00700441470211,1.0426623398612231,0.9616695996294204,0.9561152151668759,46198485.48849087,112652.64758671455,21820676.004756574
OOS-20260909-0052,20260909,h16,2,1.1449639778911407,1.0234672781242593,1.047289479463727,1.027792180614024,4218599.397609253,120634.68092659231,9884994.197914438
OOS-20260909-0053,20260909,h05,4,0.9367267662887199,1.0158992932930426,1.0264605647049552,0.9798087940789542,7137150.449110406,203958.78679824586,37930095.81966832
OOS-20260909-0054,20260909,h18,3,0.9166536101230989,1.0447978300137182,0.971749140447876,1.0003517657276677,2873153.1081925635,82892.41004991389,16624775.921519242
OOS-20260909-0055,20260909,h08,1,1.0412350255547176,0.9816735356390222,1.0115522673420116,0.9585083815175043,1533229.3034512307,47682.962064497486,3772562.8466879246
OOS-20260909-0056,20260909,h20,4,0.9590436252292347,0.9586150160514592,1.0090126763003722,0.9523021278754367,24822547.745215654,248478.5071492626,45688764.83092657
OOS-20260909-0057,20260909,h05,4,0.9179147541595536,1.0186811854213356,0.9562146928466914,1.0485664467670093,7012968.674122409,186185.1264861241,39776629.84071379
OOS-20260909-0058,20260909,h18,3,0.9434088792078238,0.9566173343562989,1.0050418714345948,1.0058401437750004,2707443.8617075556,88234.71011826095,17203892.816569302
OOS-20260909-0059,20260909,h11,3,0.9398272982536027,0.993281202749523,0.99041666059261,1.0405371364410945,4667563.9459308665,117054.90622108971,23959167.539012365
OOS-20260909-0060,20260909,h15,4,0.9692453525998556,0.9733509721202543,0.994733689433063,1.0476319959224962,4151029.9871748756,271654.4880019875,55739268.79398416
OOS-20260909-0061,20260909,h24,3,0.8900120131725058,0.988792410851621,1.022394233343758,0.9549433552665062,2640111.3725752397,343288.4116728757,62468462.76935412
OOS-20260909-0062,20260909,h12,3,0.9620279839332107,1.01982343890548,0.9841160414426353,1.0073748560664175,17659776.36416531,42860.7874333425,8547663.11228687
OOS-20260909-0063,20260909,h18,3,0.8868902384707601,1.0302717290350558,1.0434936462104358,1.0463486501599935,2741213.8183607487,86122.18350860379,16824574.802053496
OOS-20260909-0064,20260909,h16,2,0.905156297806419,0.9754415825058778,0.9958453839855336,0.950335365614393,3178537.5295708375,90683.6741404381,7225697.1461978825
OOS-20260909-0065,20260909,h21,2,0.9268222748850465,1.0004887073354747,1.047362047583721,1.0288092605271264,5007286.186539107,455622.43941357255,37368770.37044572
OOS-20260909-0066,20260909,h14,4,1.002907665782522,1.033141463391951,0.9562042706688382,0.9986445255703446,2319929.759887302,101793.22376136802,20711977.74985361
OOS-20260909-0067,20260909,h20,4,0.9516357393790913,0.9913482111697977,0.9652224399319845,1.0407550183523886,25471864.473805167,235858.7528812459,49546793.90675049
OOS-20260909-0068,20260909,h05,4,1.033609139851396,1.0086242820285687,1.0054546483835933,0.9527919865907559,7818924.574355856,220447.94169512845,40699035.15197963
OOS-20260909-0069,20260909,h09,5,1.084954983235367,1.0248248920562464,1.0258691537729805,1.045185597354344,11563644.285232745,10637532.776728056,2111469498.0396097
OOS-20260909-0070,20260909,h17,3,1.05328128720638,1.0448571695854052,0.9904092399397559,0.9698023396952182,22010570.090554606,393553.6415133936,75078387.26671048
OOS-20260909-0071,20260909,h08,1,0.8735862726884805,0.9778494912643935,0.9931065069158241,0.9666277905343389,1281353.8384859827,39276.04580399106,3191955.865345779
OOS-20260909-0072,20260909,h12,3,0.9409112728769562,0.9560560154418671,0.982390474890517,0.975390852667172,16192149.883759405,41846.48113542696,8094610.113848066
OOS-20260909-0073,20260909,h16,2,0.860047857828644,1.037258997482276,1.0080955093577197,0.9861648979090691,3211532.563673225,87224.38463881088,7124451.666464986
OOS-20260909-0074,20260909,h13,3,0.9962491116557293,0.9614354479241203,0.9818143500398974,1.0083476509914862,2698683.8017353555,5613.9247488805995,1123284.996603455
OOS-20260909-0075,20260909,h12,3,1.0959264425379276,1.044109033697514,0.98662187899147,0.9699757276232449,20596800.580592934,48950.62904305251,9375854.467966516
OOS-20260909-0076,20260909,h06,3,1.0045739532715574,0.9510182938306474,0.9836673788594312,0.9615759670545659,955368.2070670251,217550.74841619612,41432235.69393957
OOS-20260909-0077,20260909,h13,3,1.0466894531228719,1.0443935274915062,0.9546692185694547,1.001633718946912,3079966.15695579,5735.087287835387,1172299.2964575328
OOS-20260909-0078,20260909,h14,4,0.9925160575392483,0.9521736081677288,1.0061613560512666,0.9673204327041216,2115961.5667086123,106001.59830142642,19854437.963976964
OOS-20260909-0079,20260909,h22,3,1.085215674124301,0.9677808048547785,1.04227192927899,0.9827070329951939,5722817.146171907,95220.92287594244,17491129.889384925
OOS-20260909-0080,20260909,h19,4,1.0632487223032503,0.9780545183743019,0.9743506705058064,1.0063704435458103,72794065.19030781,499655.7184539776,100543940.70957506
OOS-20260909-0081,20260909,h20,4,0.8732587960388695,1.015150026552412,1.0411914322865101,0.9691934735382072,23935194.629621614,233468.01909924534,42339892.34781039
OOS-20260909-0082,20260909,h17,3,1.1281496426745181,1.02655274111564,1.0447785983181308,1.0269897654991444,23162102.16152313,444667.98379020864,85156963.06790115
OOS-20260909-0083,20260909,h06,3,0.8755541728089066,1.004095796370615,0.9593519760917577,1.0207651892318146,879140.264412174,184923.19808851805,38333787.22443828
OOS-20260909-0084,20260909,h15,4,1.0090459746504774,0.9782348824620135,0.991416935222468,1.0148060759286803,4343169.469808302,281866.60056116746,56209898.24444583
OOS-20260909-0085,20260909,h24,3,0.9009773663834939,0.9887450564176663,0.9903714503230971,0.9652971531178907,2672510.7508676643,336633.14677571785,63923750.17933264
OOS-20260909-0086,20260909,h10,2,1.0576791065151336,1.0292235264305198,0.9782753238661671,0.9825893316007521,2449323.4946386213,195177.5723979944,16368411.249520877
OOS-20260909-0087,20260909,h15,4,1.0395185464152192,0.9797438760681008,0.9616951726960901,0.9601903538584409,4481232.491601909,281673.5118633809,54790891.50421394
OOS-20260909-0088,20260909,h21,2,0.9210600280631014,1.0197390548731051,0.95565118446904,1.0267329957798832,5071900.765491699,413141.8092764747,37061495.00805351
OOS-20260909-0089,20260909,h18,3,1.0967501178553247,1.038959769654348,0.9704889324584742,0.9967005859626399,3418437.7494460414,99049.80505254355,19818473.825243667
OOS-20260909-0090,20260909,h03,2,1.1398519369521374,0.9721879596984853,0.963642251851563,0.9538615692089331,954117.4332206676,55492.33242312293,4586360.278126335
OOS-20260909-0091,20260909,h09,5,0.9503183386978,0.9973212202137299,0.9864169307997886,1.0198602003733215,9856835.509472376,8959150.845009893,1804635227.163017
OOS-20260909-0092,20260909,h06,3,1.0571565139874393,0.9714283769015691,0.9927454365377545,1.0031888893628012,1026951.8365137391,231050.85953973298,45487792.20576184
OOS-20260909-0093,20260909,h23,3,1.122706001027296,0.972091914665719,0.950962654903827,0.9815887492673794,48020430.75039394,124197.72692612508,24975961.31173676
OOS-20260909-0094,20260909,h22,3,0.9131844243772222,0.9711505095019423,1.0283122662077002,0.9729086199179497,4832388.539048313,79053.08065691518,14571635.177640641
OOS-20260909-0095,20260909,h20,4,1.1318419091365226,0.9592685523733113,1.0185052475228713,0.9694651411982225,29314989.441706598,296007.616198863,54892658.962814435
OOS-20260909-0096,20260909,h07,2,1.0383710359168092,0.9630124846029623,1.0454721612875426,0.950559253657793,599978.5627427989,98292.67706483854,7461970.968722394
OOS-20260909-0097,20260909,h24,3,1.1200438088478923,0.9957674478569652,1.0477926974835186,0.982553529189066,3345909.4950733813,442746.6261716967,80886970.29639472
OOS-20260909-0098,20260909,h16,2,0.9972178787080622,0.9611165673628925,1.0436240661271015,0.9554683471551407,3450393.4481884735,104700.25929496453,8003604.993911082
OOS-20260909-0099,20260909,h19,4,1.1385619215321585,1.0287385954247004,0.9596345408982628,1.0191690877908632,81989781.43727285,526966.7711420102,109035032.60958897
OOS-20260909-0100,20260909,h24,3,0.9628268411116812,0.9799797013666872,1.0346599159287453,1.0396091643719123,2830652.2806613683,375829.3530477421,73570825.16763777
OOS-20260909-0101,20260909,h08,1,0.8933782578520211,1.0275440864096783,0.998191224411968,0.9569314673622654,1376978.3186742377,40371.5343743211,3231528.680000422
OOS-20260909-0102,20260909,h09,5,1.0267007546751767,0.953800120771171,1.0374120663078437,1.0088829805520432,10184379.959572375,10179639.47503043,1928698548.4068308
OOS-20260909-0103,20260909,h13,3,0.8537368267582772,1.0327016322567377,0.9852069000495697,0.9616021832085093,2484064.1303846315,4827.482684698389,917975.6816181928
OOS-20260909-0104,20260909,h13,3,1.1271157997871293,1.0246658961837418,1.0359004049396847,0.9685685239384427,3253978.9886759594,6701.24976360508,1220704.6791149755
OOS-20260909-0105,20260909,h19,4,1.1146414944643621,0.9711722915445083,0.9716445649599893,0.9795627632316276,75775625.4100685,522352.089669616,102596048.48221827
OOS-20260909-0106,20260909,h21,2,0.9629438631546398,1.0411854896512462,0.981216176160153,0.979142178749267,5414057.159392762,443483.5123181517,36950830.90782144
OOS-20260909-0107,20260909,h06,3,1.038391405220531,0.9696038177085278,1.0104883597322005,0.9879489311504391,1006828.2707775497,231005.75461999545,44001596.60511493
OOS-20260909-0108,20260909,h24,3,0.9815926906990105,0.982778348636594,0.9617922614997453,0.9798406179700048,2894064.1307967734,356170.1158924868,70692622.56572783
OOS-20260909-0109,20260909,h10,2,1.0433130724362736,0.9999161312749743,1.0423070132868855,0.9749748161205457,2347257.5349729424,205128.1185464436,16020962.542536799
OOS-20260909-0110,20260909,h18,3,0.890054341685169,0.9957669476489649,0.9906882405369857,0.9914035851867699,2658860.0851846486,82055.72354279718,15997967.574935587
OOS-20260909-0111,20260909,h14,4,1.0948328894426955,0.9840304311740957,0.9683981183410657,1.018462319691282,2412184.1429063417,112540.54421500006,23059107.593374725
OOS-20260909-0112,20260909,h19,4,1.100087417140747,1.043123651156635,1.0404367762964037,0.9758025154029676,80326904.22115299,552031.164707135,100867740.06608255
OOS-20260909-0113,20260909,h03,2,0.9159594017269205,1.0221663685679956,0.9704241152412438,1.0154343913171808,806122.3529556902,44906.220954125776,3923398.9120671544
OOS-20260909-0114,20260909,h24,3,0.9306322833916048,1.010726524829171,1.0079076112855183,1.0319319152222235,2821844.201058699,353869.9805351171,70585662.86074284
OOS-20260909-0115,20260909,h11,3,1.027422470251496,0.9756244205076767,0.9839298583157001,0.9647070197635603,5011892.260778408,127126.71599407925,24283460.898203682
OOS-20260909-0116,20260909,h12,3,1.0255032202064196,0.9679369719605035,1.0446388774077218,1.032853911729275,17867204.670642253,48498.61566705187,9342100.010083908
OOS-20260909-0117,20260909,h19,4,1.0258237108117436,1.0283395040591705,0.9885593246594311,1.028075749241517,73842653.22198005,489098.3237558644,99097114.31128453
OOS-20260909-0118,20260909,h22,3,0.8690323325417748,0.9587476715818999,1.026295896840125,1.0177388708672084,4540012.670452932,75083.3799352949,14506079.045258492
OOS-20260909-0119,20260909,h09,5,0.9957171884759833,0.9536238859440788,0.9524166804026688,0.9999332687737611,9875212.82358811,9063589.298840676,1853901683.5535312
OOS-20260909-0120,20260909,h16,2,1.0588747703095416,0.9568792702824639,1.0007347490773146,0.9690816909945722,3647575.1431235005,106604.90720020274,8619543.684889702
OOS-20260909-0121,20260909,h02,5,0.9157631023199032,0.974181224298893,1.0012190346885137,1.0131225385966127,499586.7633040232,101816.04991411159,20072043.024509594
OOS-20260909-0122,20260909,h02,5,0.9786577738328123,0.9981811344981086,1.0029276192447534,1.0488005207036424,547051.5271031047,108994.46572882192,22205993.35885933
OOS-20260909-0123,20260909,h12,3,0.9837241067458713,0.9883538375111958,1.0105541135505922,1.0189925937427047,17500814.92718199,45004.81883319051,8841234.84731097
OOS-20260909-0124,20260909,h15,4,1.0005711628077978,0.9885910048233296,0.9827754861145741,0.9986214512868823,4352284.865444596,277063.06065645936,54848866.75820217
OOS-20260909-0125,20260909,h14,4,1.005165305748135,1.0123609527946038,1.0023529145846248,1.0035017631647696,2278384.2487742617,106946.20698746986,20859568.690881304
OOS-20260909-0126,20260909,h09,5,1.057567433343547,0.9990069066430325,0.987461581441349,1.029056704085545,10987778.569569862,9980803.316899095,2026408748.301388
OOS-20260909-0127,20260909,h09,5,1.0418873390424002,0.9687648758007935,0.9762022920914631,0.9720624083522699,10497176.129500631,9720705.91600151,1885795458.8316483
OOS-20260909-0128,20260909,h19,4,1.1008767156784796,1.0326548731955945,0.9869998602904911,1.0216683926182177,79577799.366306,524054.5327437866,105684623.3794724
OOS-20260909-0129,20260909,h24,3,1.0126717425996976,0.9769340666104745,0.9544511473501504,0.9735397206421439,2967940.570918315,364642.49494970625,72461898.15636364
OOS-20260909-0130,20260909,h03,2,1.0863136624615282,1.024249443730802,0.9783638508401166,0.9568467794751896,957996.9576288091,53693.82503040753,4384620.554366705
OOS-20260909-0131,20260909,h11,3,0.9582367814720364,1.0056005188987458,0.9815565903190838,0.9948323193928073,4818017.023380719,118280.13429829256,23355480.53606345
OOS-20260909-0132,20260909,h17,3,0.9295500452909656,0.977888476782449,0.9879797526174048,0.9955166719383624,18179925.557652775,346470.05424750864,68015618.71038388
OOS-20260909-0133,20260909,h11,3,1.0879937526193664,1.0110574486526271,1.0238932396171498,1.0300030330887329,5500120.93836667,140089.2163044089,27455603.19689873
OOS-20260909-0134,20260909,h08,1,1.1470324471063238,1.0299737396403228,0.9597071715704036,1.002142056241926,1772119.9485523365,49835.701154964634,4345070.140351104
OOS-20260909-0135,20260909,h17,3,1.0119778445753642,1.0177176628046478,1.0375790269089986,0.9548175211569321,20598154.535826493,396129.3965900286,71019682.01120405
OOS-20260909-0136,20260909,h13,3,0.9212334531656228,1.0496127301684466,0.967800835778638,1.00096533641525,2724348.8290173346,5117.112410743354,1031099.2203575751
OOS-20260909-0137,20260909,h03,2,1.130644454342156,0.9768282474581991,0.9805993051388949,0.9785688936829748,950927.5245575403,56012.67862979924,4667150.844418541
OOS-20260909-0138,20260909,h20,4,0.8909669900726775,0.9991555336908304,0.9544529146137744,1.0483627219286313,24035794.158608433,218358.4316367169,46727170.45750272
OOS-20260909-0139,20260909,h23,3,1.126203134408567,1.0339117320345066,1.0175006864069125,1.0188481379661032,51233363.86603827,133301.66802323278,26004756.09635204
OOS-20260909-0140,20260909,h12,3,1.1098675534414608,1.0439214023496122,0.9595937734599047,0.9658656039573993,20855060.87059697,48215.281402557375,9454889.132289978
OOS-20260909-0141,20260909,h16,2,1.0288503392425645,0.9647511539031869,1.0417482534901663,0.9698524360486482,3573304.387120618,107827.26800892391,8381797.265888587
OOS-20260909-0142,20260909,h10,2,1.1016572026958797,0.9894185727242103,0.9589999612044835,0.981427249479141,2452500.2185260826,199287.45246088758,17028843.273393553
OOS-20260909-0143,20260909,h21,2,1.0855799566510713,0.9517679436290745,1.0056137677944972,0.9570440063735708,5579389.096128342,512394.9445598381,40716571.71697446
OOS-20260909-0144,20260909,h16,2,1.1021200308559136,0.9629736071185858,0.9764059592656329,1.0198601684861275,3820725.005727479,108261.22393900745,9441669.891029444
OOS-20260909-0145,20260909,h14,4,0.9806747319465008,0.9635077491041643,0.9900133558561568,1.020618341796663,2115603.568318089,103055.99899564388,20698460.680195305
OOS-20260909-0146,20260909,h23,3,0.850001779905275,1.0294951863611457,0.9662145767971764,0.971462292755709,38503200.595679015,95538.31151393613,18714247.993899062
OOS-20260909-0147,20260909,h23,3,0.9635169493954071,1.0135420940150135,0.9666605098516559,0.9714606609862257,42968859.40640386,108347.14630133302,21213443.6374222
OOS-20260909-0148,20260909,h14,4,0.8642683750948145,1.0268625931390447,1.018021027219146,0.9748532659408017,1987078.6123273447,93392.63070325257,17423586.95753183
OOS-20260909-0149,20260909,h09,5,0.8535595245925389,1.0180141708788026,0.969228507680821,1.012167257541544,9036931.193927296,7906735.543518072,1608665595.8751576
OOS-20260909-0150,20260909,h10,2,1.0252763764820632,1.0323289320815425,0.9697029079783653,1.041359332767734,2381450.5503498637,187540.26982322213,16815977.69222513
OOS-20260909-0151,20260909,h04,2,0.8764368456729278,0.9641360389193816,1.0372775512976118,0.9672391447465231,7605039.138750846,429860.0448882384,33468144.50830375
OOS-20260909-0152,20260909,h01,3,0.939606586606735,0.9521270819165383,1.0452672711421878,1.0367396787061498,313118.7071094004,61754.27645432878,11933061.026183395
OOS-20260909-0153,20260909,h01,3,0.980499726081296,1.0052641331085033,1.0200493922310505,0.9577691650478486,344981.4225032836,62887.20760009649,11503881.948736958
OOS-20260909-0154,20260909,h16,2,0.8828841431355962,1.0345639584039283,1.0335530771826322,1.0320623611436093,3288240.4101639222,91801.57172369662,7654008.544398516
OOS-20260909-0155,20260909,h16,2,0.9411832508014201,1.028842469934316,0.9995979205340347,0.9765737363999247,3485985.4814952305,94648.37226786315,7720732.68852623
OOS-20260909-0156,20260909,h08,1,0.9516480954865726,1.0067221351056144,0.9824609490376401,1.0300006051563724,1437067.803836151,42327.03128457939,3705148.8718539583
OOS-20260909-0157,20260909,h16,2,1.1290385727082992,1.0009332507763076,0.9837230952129278,0.972245824548244,4068332.0957979374,111736.55124339952,9220705.519784244
OOS-20260909-0158,20260909,h18,3,1.109922804778169,0.9576986193513929,0.9509538643146046,0.985401375334525,3188914.6131680342,98221.72804553308,19829133.77976877
OOS-20260909-0159,20260909,h07,2,1.1058798414075963,1.017768264990583,1.0231344741724002,0.9808501777768813,675317.6444864823,102446.41962100338,8200350.439176497
OOS-20260909-0160,20260909,h18,3,1.1461744710703914,1.02497653666039,1.033769176914624,0.9567385535927833,3524405.8192988527,110262.9629368275,19881164.110833667
OOS-20260909-0161,20260909,h11,3,1.143019843033322,0.9569912613657462,1.0058101743207697,1.0452485063916688,5469300.006752681,144575.07389002029,29271124.70081218
OOS-20260909-0162,20260909,h01,3,0.9756419133143901,0.9877371736298045,1.01536219919167,0.9679958037193108,337287.22507617564,62288.0985114729,11569111.655757362
OOS-20260909-0163,20260909,h09,5,0.9048743454832341,1.0196111360122684,1.0364111932520632,1.0042304938127695,9595247.577203788,8963086.570806667,1692003888.915437
OOS-20260909-0164,20260909,h01,3,1.0156498545368589,1.004722925828904,0.9744621943190517,0.9706198898819226,357156.3427137908,62230.40655884119,12076171.88712217
OOS-20260909-0165,20260909,h19,4,1.1482934708292718,1.0000263747525007,1.0056833573252988,1.027016159038944,80382662.97497542,556973.9237695673,110813668.46644114
OOS-20260909-0166,20260909,h13,3,0.8745306200650249,0.9813663763718095,1.02184327237229,1.0342123948708073,2418076.959339024,5128.951288285657,1011338.3560604608
OOS-20260909-0167,20260909,h03,2,1.0077575975886592,0.9826053947057717,0.9927738016766287,1.0377497741558326,852586.3527258028,50544.63828276495,4411467.691072751
OOS-20260909-0168,20260909,h20,4,1.0180183172082373,0.9974834712780216,0.9884236267666314,1.0004862662502942,27417324.011584032,258376.22829723335,50952209.71567868
OOS-20260909-0169,20260909,h20,4,0.9513899861184495,1.000880333837437,1.0258645621553268,0.962020451822448,25710143.226727366,250612.3376294229,45786682.802880555
OOS-20260909-0170,20260909,h04,2,1.1105554434883302,1.0045124239000385,1.0040446827270324,1.0351466064850408,10040100.663724603,527235.6391516776,45385722.342324354
OOS-20260909-0171,20260909,h18,3,1.0899511389431398,0.975041911246473,0.9721773230414309,1.0293103913491382,3188244.1250411673,98607.02685773843,20340011.345125046
OOS-20260909-0172,20260909,h13,3,1.0047198490464946,0.9603398198608376,0.9618646161188886,0.9999944278946464,2718528.2091427404,5546.617215540544,1123451.3807824745
OOS-20260909-0173,20260909,h15,4,1.134172341051201,0.9844857458349308,0.9744674015986128,1.0219537538380041,4912936.61357462,311402.9322988174,63625188.39558118
OOS-20260909-0174,20260909,h23,3,0.9519957516619861,0.9867628477288001,1.0287092339857833,0.9662409721856614,41333337.71317084,113923.09884167416,20847167.535058677
