case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,h_V_tau,a_C,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_usage,Q_Water,F_Water,R_Water,Q_active_Water,F_active_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_active_Vaccine,F_active_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,Q_active_Crackers,F_active_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256
E2A_VACCINE_H0,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,46ab56019f9ecd938d14c9b633692ea8f826498f762ea5f4a98265498d2e91e3,f5050af7f63a853b3a1a03842de04d75123d3b263beef34ccb528ba400bf72ac,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,f75d1978fbc9c60c11880a4f5fdd74806146b8b074babacef615295f8caf2e35,3,2,2,6e3e9feaba9b1ee098af4307b7da8afc9b1b76341de43a1599a51bd5c9239859,P4,1217113987.203449,1217113987.203449,0.0,1610330.8703381014,0.0,1610330.8703381014,h09,5,Katrina,1215503656.3331108,17527574.985100377,1197976081.3480105,1786062042.495917,95895301.56846936,1.0,0.0,14902067.833755491,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,122505459.94622238,R0,False,True,85495301.56846936,1776504698.4315307,202b86571b35d3c351a708acd8d4faf8366f34b4cb4e68758299a683447f0beb
E2A_VACCINE_H0,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,d97d7185dd076dc4b0f5ed0ebd1c193f44d01838bd45b631274d736f04a0b835,5b9ba5e860fc78fc1a0854f39fe4e7a0be7dfa50984a99f7fb0dfa455df153a3,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,103a09317169b12d9bf33ba8171766ddb95b5a819db971b809381590c9e1f191,3,2,2,4f44e6807397d046e459f8b568d1404fa93095def7d4307521ee4b89979620ee,P4,1161159235.7410443,1161159235.7410443,0.0,4185282.7349890885,0.0,4185282.7349890885,h09,5,Katrina,1156973953.006055,14952623.12044939,1142021329.8856058,1869976336.0499713,11981008.014414927,1.0,0.0,22991388.706339866,R0,False,True,10400000.0,0.0,0.0,3495150.943005016,R0,False,True,1581008.0144149268,7976336.049971363,0.0,0.0,NONE,False,False,0.0,1862000000.0,6b78879c333c4e382f206788cfee83a16239a6c8cf2c0d63bdef9fd14c04d3f7
E2A_VACCINE_H0,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,6774b00edc39d367077228dc5da1b45b458366fb08aadf549030d5285fd78b10,80215ebf98e749e34484404041687eb2719d6b5531458981ad7858f9ad9054d9,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,079fb0376983b60f73d7fd3dcfd34f4b80995d4ccc59061992091f1de9164690,3,2,2,0e0dfcd4bca72e92517d0d3eefc8f87b5d0e2a90e1759889c11d52f2facb24db,P4,1211907576.4839551,1211907576.4839551,0.0,8802406.392975073,0.0,8802406.392975073,h09,5,Katrina,1203105170.09098,10335499.462463407,1192769670.6285167,1772173836.3513002,109783507.7130861,1.0,0.0,16529292.66601727,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,157955681.26586393,R0,False,True,99383507.7130861,1762616492.2869139,095ddf85aaaff356143eb236e410c818a53eff63b4f6aada41a8a812cd64ac46
E2A_VACCINE_H0,LA-0308,308,600885755cbb533d7636a4202c2db8b488a60f166a9a98443bcdf11f9246f81c,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,717695d0920d5d75887c48f595434f1e0fbe8a6cd4e3e76cb820ebe7746f31d4,4328fbd4dd4f0e2054dd30d13d9bdd5e294d6bd44606956724024984e9abbe22,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,10cea00201382ac0b2fd3d95dc8f03370c600eeabce80f64a673466d53ac1f50,3,2,2,0e99cf0c8bad18a7efda9d478e26b05730b91282d30e14b9a3ba8516fc3e0f49,P4,1230108314.139982,1230108314.139982,0.0,4074890.304046806,0.0,4074890.304046806,h09,5,Katrina,1226033423.835935,15063015.55139167,1210970408.2845435,1820724673.0351105,61232671.029275805,1.0,0.0,33627963.25740634,R0,False,True,10399999.999999998,1.862645149230957e-09,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,164365307.08156833,R0,False,True,50832671.029275805,1811167328.970724,6436d43aa06dc3aa0857501f120f0e7758b66025586560db2955b2a7fc2e4b68
E2A_VACCINE_H0,LA-0311,311,2ad8e27d064113cd71ac096661d5484eb440cd01ba5469c5108f0c31297668ed,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,a41931a39331590a59f7ebece9a47ea67eb4a37b928106fe6a576d5d456f77e7,89d6cf34c8dfa106f35910227ea0ad896bda2cb19e57e4ef92244144276dd0ff,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,e4e8025ecd25718afe778d12f8dd123ea9b51663e264ab17eda7f0cda554bc36,3,2,2,3ec70213c952fa855b579727710437f6afd365e95185c932b0c51efb426180dc,P4,1236978775.4104733,1236978775.4104733,0.0,6700929.6899489695,0.0,6700929.6899489695,h09,5,Katrina,1230277845.7205243,12436976.16548951,1217840869.5550349,1839051767.760066,42905576.30432028,1.0,0.0,18163989.302148018,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,56772205.79344516,R0,False,True,32505576.304320283,1829494423.6956797,262411660ac88bacba9a3b5a9e96168b942549e7acf926c61abb5f4d2f7b0c53
E2A_VACCINE_H0,LA-0342,342,5975c8e611dac33b7a7dca31507f61ea3c00713614dd3bcbeabe2dc4d6bb8896,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,f36de7b7c5cab3dca99875effe2a5b9a96301b167bc4cc3e210cb4fbde406f7b,030bf60f3276b2f284aac60cd189b63316f1d522c481b0c6bfc521ec3830ccc2,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,33d8ec1ff0ecc4798db86d7c11e850ad937bd5d92691f13374eac7c8d8fc786d,3,2,2,d5a574a3b78f36dac52ed17976374657c36cf6fb9c73ae7d8042c5c20313abd6,P4,1224037006.9422543,1224037006.9422543,0.0,2615540.884134818,0.0,2615540.884134818,h09,5,Katrina,1221421466.0581195,16522364.97130366,1204899101.0868158,1804529338.000626,77428006.0637604,1.0,0.0,20684088.73943862,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,133308963.98562017,R0,False,True,67028006.06376039,1794971993.9362397,3e82880be65a82c4d5fcf67dd5023178f85ed203eb25fc8b4e5ab9090f8f6c45
E2A_VACCINE_H0,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,1be4d059442ebb7bbf372b8d9350ec4f7e39d55a406a628c1766d5e01e2162dc,f24d3ff0dfe887a5d1365e6725192357c7d98850a13e764e6b5f51eb3c8c8743,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,82fe3892988d9e0a09be03f616638cffa19686eef9dac0b54eec78d82fef9ee1,3,2,2,79ccc14b5b6e349464bf6c0b4704d6f3499cc07eef4c8917f5a07aaa1697793c,P4,1228080038.687993,1228080038.687993,0.0,2733404.964092239,0.0,2733404.964092239,h09,5,Katrina,1225346633.7239008,16404500.891346239,1208942132.8325546,1815314207.1473894,66643136.91699698,1.0,0.0,20517892.12210975,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,110960636.14153771,R0,False,True,56243136.91699698,1805756863.083003,410b9391f436123b3b4c45262bf83cbe14c2f71e852d71a3c2e2ed750cdd0ed1
E2A_VACCINE_H0,LA-0376,376,accf2f786359cbca37bbc8409f5bc01cfc162de1cb340188b890d1d5f662c772,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,9253b27504afe785cffd8c703c341c98208b6895e9a6a86638dd72541833f97e,53adb5bdc09109efc4a09cf9441fd0bff5d01e2c5e4c7988a39fdacac880fee0,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,c371333951f4c6103a7761f52b38ab8afa7eec729002e6896542a58bacaa413e,3,2,2,99d658c8f235065bf77f96320306323ed5d634b4c648404b8d259f2df77a5234,P4,1236036527.7239497,1236036527.7239497,0.0,6970159.781103328,0.0,6970159.781103328,h09,5,Katrina,1229066367.9428463,12167746.07433515,1216898621.8685112,1836538302.9539316,45419041.11045487,1.0,0.0,27698720.435704887,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,93267560.54278326,R0,False,True,35019041.11045487,1826980958.8895452,f8e2b4e75285105495cb0be7c79f24106ec83167e76612023b65fd0030708ff1
E2A_VACCINE_H0,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,2e375cf1b080a2364fc1714259595164b529aeef2287c4c23fdb5ec135c57551,b519e6ecf1ac1307272789b76d48c05916fdab75d87094d8d774d3919845bad2,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,4113f0451eac3328b51d21e467c10697e7e8f9851cd2e91ea24ca007ab575f6a,3,2,2,cbcbcaa06e00d394a6d743df7d5b0ecd2d49c6a85158ae024271a0f6d6f9e486,P4,1231419739.389715,1231419739.389715,0.0,5219883.690241897,0.0,5219883.690241897,h09,5,Katrina,1226199855.6994731,13918022.165196583,1212281833.5342765,1824222926.4754992,57734417.58888711,1.0,0.0,33114171.322131846,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,150715385.91074413,R0,False,True,47334417.58888711,1814665582.4111128,a2f18a53d46af0f14fc9604889c5961a269a5f7bde54635f8394840509dcdf34
E2A_VACCINE_H0,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,d2fbf75036ea4716dfee43e0cc8ad6dd6c985e79c078077a560f533a65096b61,232c1efe661e46ccbbb02ed95576dae2e0f35d14acc8150405b8ededd3db8117,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0bdfc7a97baa49d68d32abea63820e6a5019de4eb51de6eb21b3254ee3894cc9,3,2,2,96ea19df7a5ca27d31a1e1e9f5b6bdd5b1404f1be4aa99f8c2c5ac3d397edd36,P4,1228936222.6248813,1228936222.6248813,0.0,1927560.3429709608,0.0,1927560.3429709608,h09,5,Katrina,1227008662.2819104,17210345.51246752,1209798316.7694428,1817598095.1565876,64359248.907798655,1.0,0.0,24426419.529480077,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,126733774.16514707,R0,False,True,53959248.907798655,1808040751.0922012,80699721ed0e3fc17b36294c17b17faf4ebb06e10bdef30628dec36b9092e39d
E2A_VACCINE_H0,LA-0436,436,1e77197beadf8e9a715f7bb85ef8f315c51adce8c616488cfab3d9650af78639,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,6cc8ec5160391d26c4de0ef3ec2a16a38c4a4e2435a24d026285ee96dd0e1599,0686ccc21ee6964040f87147d1dffc1c4173f099a8d4c8fc7ec69a961bbd672e,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0b540c1e7b79395c71aa27b4c5767c4a1d31ddfdde47e52926adfc4c9154675d,3,2,2,4730377c6d1a654ebf5bc4abf998f05cda119328313a6680c1d93d91caf184d2,P4,1234893907.6729505,1234893907.6729505,0.0,5508912.169805486,0.0,5508912.169805486,h09,5,Katrina,1229384995.503145,13628993.685632993,1215756001.817512,1833490340.8033788,48467003.26100756,1.0,0.0,22641501.762942478,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,82874434.7542346,R0,False,True,38067003.26100756,1823932996.7389925,e42d3dbe183061b6ae26b14fe24450890d8f8004ec885585dfa371c7a2299d16
E2A_VACCINE_H0,LA-0449,449,b99e0b8184bdd18eceee93dc36767e3a4085f25705345953926bcb96a5b5308f,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,bf1cfffe8242e1ef883cb1d63f75aad02958fc24e562979bf9f71bb119fd976d,2e9ab7c9a49165ac92c9eba6f7eeb61d1477fbf3c221508d4503d549db3ae528,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,1c75c02a917f3c2d4d84de7dcbe7654db63f84a02ee794fc36c7d6b121611b7d,3,2,2,328844f288be377940e3e90d6b2bbee9140413932b3c1a0a41d0ef8c6aef684b,P4,1234153064.020469,1234153064.020469,0.0,5042577.142427584,0.0,5042577.142427584,h09,5,Katrina,1229110486.8780413,14095328.713010894,1215015158.1650305,1859484767.4380674,22472576.626319084,1.0,0.0,12948480.129404549,R0,False,True,10400000.0,0.0,0.0,236124.1922080387,R0,False,True,189650.95319465347,9367693.111191636,0.0,14794791.053619508,R0,False,True,11882925.673124433,1850117074.3268757,72aaac246647d625c8970ec8bbd5002d6b84cbdb1df579d2db01ab7695893ef3
E2A_VACCINE_H0,LA-0476,476,2c38ba8603b19625d68e15fb19eabb6ac6deee09658303618a7ec46323718de4,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,cb5ca829befb305eee22403ad8d09ca5b548bbf7e0682b08e905ddc2c3848834,3800dc495f53740ae6df2c796914bbbaa91d4fdf60a595e6c2462d6877399ba0,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,24c1a71a997882b0a5b7b37336843d8b4b7abd569f2d779669a8cdf80f9b62f7,3,2,2,916a7d006b85469da351483501c0d3543efc4e6044e95cfaf37a0afb5a833a6a,P4,1235223020.4996593,1235223020.4996593,0.0,4720771.560001238,0.0,4720771.560001238,h09,5,Katrina,1230502248.9396582,14417134.295437241,1216085114.6442208,1834368255.9407797,47589088.12360658,1.0,0.0,20485404.1913688,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,73253221.31928018,R0,False,True,37189088.12360658,1824810911.8763933,22c6e57b5aa08c8d6d5df6f4d88a4bf0dec27837de7ae68b50d3e7d7d0514e9e
