case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,h_V_tau,a_C,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_usage,Q_Water,F_Water,R_Water,Q_active_Water,F_active_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_active_Vaccine,F_active_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,Q_active_Crackers,F_active_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256
E2A_VACCINE_H0,LA-0011,11,d7c35ed9597b3fc9d08acf7141e130141104dec6b562dd2d3db68bb24ebfce1d,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,bf9080ac8643ef5fca7cbefd830ff0645c2a1ed9383d4f0ce6440811cd80da88,34e516166442f8c49a0f3a0ae0bc22cd8454582dbe88bbdb584f65196de845a4,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,24503f68badbfa4dfc512266f46ac2ae85f10f4487604298d802649f41163b82,3,2,2,9438aad99cb752509817d929cc926fbe008f975b62deeaad2ced863a6a902b67,P1,1218869383.9343636,1218869383.9343636,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1199731478.0789251,0.0,1199731478.0789251,1880395106.4616077,0.0,1.0,748940.5492966805,0.0,NONE,True,False,0.0,9840000.0,1340386.3941979748,0.0,NONE,True,False,0.0,8555106.461607592,0.0,0.0,NONE,False,False,0.0,1862000000.0,a16e890f485dfbdab108149855123b4329316131143671dbb4388c38be0dfb6c
E2A_VACCINE_H0,LA-0012,12,5c1441ad663de3d58521ae8885de5adade81efac16c906e57da0eb3982b22bde,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,615d779993204d516b7fa946b66b78c7a8106813a0d8efffcbfad11629a886af,be02d0b36c0dcffa7ec9d16fbeec04557e8cd80c7d58ca4209455f44e882ebeb,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,63073138c89fdaaf565e5bebb6ab8bdd74df8b97a8be2e5bdec29b3415a972fa,3,2,2,4aec6d4cfd657ead6746e645882bbcdda1275fb6e4da4b7cf3dc72694664856a,P4,1160699291.0929866,1160699291.0929866,0.0,190920.19598620152,0.0,190920.19598620152,h09,5,Katrina,1160508370.8970003,18946985.659452274,1141561385.237548,1869968073.1754375,11989270.888948876,0.9999999999999998,0.0,13035524.507019604,R0,False,True,10400000.0,0.0,0.0,1992017.2712678763,R0,False,True,1589270.8889488766,7968073.175437413,0.0,0.0,NONE,False,False,0.0,1862000000.0,0bc9420754a7208393c6b979df934d23cad234164bf72073c5c9a9ab4dc23bef
E2A_VACCINE_H0,LA-0013,13,bc772f5c68c2a5c12ac82feed6fbd90db6b85103f3312eab4179164c9d4e88f5,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,49b48645f4f790ee7bcbdb982b4ebd67b837cb8d9ff8be4977ae5d636c8995e8,0145fb8d85835260f30f16b881d6374784fbb9ea43f7fc3811ac34251d06d8e9,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,9e8e414f7a6fbb4552a664811367553ab452e50aa4ec238dcf718728cbff06aa,3,2,2,b6550550a583e01bfe0eb713e444162fe10a38ae90bb627031140bac3406f08f,P4,1216222844.6648905,1216222844.6648905,0.0,2198529.2713841423,0.0,2198529.2713841423,h09,5,Katrina,1214024315.3935063,16939376.584054336,1197084938.809452,1880881497.1760824,1075846.888303867,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,1434077.2415854274,R0,False,True,1075846.888303867,8481497.176082423,0.0,0.0,NONE,False,False,0.0,1862000000.0,e3a67fe59850aa249af35bac2ea5952574caebb129e4381d2fba7f07bcda80e4
E2A_VACCINE_H0,LA-0014,14,9d4bc8f108e222b9004ae3749404dd15c5af542ba54e3695e483c3ab081694fe,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,177f772993e3f3f8e4b40aace65a184cd71a96f5360f9006f667a8c2e485e70f,af34a87928de80fba20b877826da791a6f6efb35baf275e34bd5a71a57388711,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,cdd9f3a28ce43bed5807be9e7a91b0835d7689f73d8afb527537fb9061f39e62,3,2,2,8ffe68a62175f3958f81cad509b71a2afcdc7f93bbcccbc9b0820d7a5bef5a38,P4,1200327519.7788906,1200327519.7788906,0.0,7544927.028551884,0.0,7544927.028551884,h09,5,Katrina,1192782592.7503388,11592978.826886594,1181189613.9234521,1741283800.3262668,140673543.73811966,1.0,0.0,25620582.283209123,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,320931158.3334363,R0,False,True,130273543.73811968,1731726456.2618804,6167506355883e6647cf58e0dc096f13661b6c1debaa5fe5a062b5ddfbd1b718
E2A_VACCINE_H0,LA-0015,15,092ddd62a98a4bd89bf76f067ac2de26c73a2fb505374668c940be8fe91083b9,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,e1a154365ce80b8f40c54e687e69e24f772127566e287f9c0b6c9a7164d03da1,1e36d66259d56c17df43518a122e4b1491c64db185c459cbead9c6cc56b99c04,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,4379798d092a814a5e272c612ff0fd19ccb51f86764c273556b15eaee4568a4e,7,2,2,a6d00774bf68d67279fd3a069d09605f72e51fa672302404ee55c4561df43ce8,P1,1220382718.6232452,1220382718.6232452,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1201244812.7678068,0.0,1201244812.7678068,1880956229.0307524,0.0,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,1375244.743851572,0.0,NONE,True,False,0.0,8556229.030752491,0.0,0.0,NONE,False,False,0.0,1862000000.0,1b5b8e35a91e1661154b5875116afbfc78e4a56fbfea60a698195e665346b50e
E2A_VACCINE_H0,LA-0016,16,b2ff17041ea2f1be7864efa886f0891854b8633d52a824c042ee5a29d0f2043b,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,dc2c21b72414635971456a7f51638e7a2900322d2a67efa75c32af54a7d6a235,b12a082d39e2a98fbeb68592b33a2df00d0abff13c9f1decb40dcf6decf0a9aa,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b14cc6d5900dcf043d920310cb4e61700a59f288a69e8f8104ae0a006217071b,3,2,2,6e6de73bbe9f344954c70d917d81bfb254e0ce26d2f74344ebee7d35555d57c1,P4,1189246116.375355,1189246116.375355,0.0,1481770.4415039066,0.0,1481770.4415039066,h09,5,Katrina,1187764345.933851,17656135.41393457,1170108210.5199165,1880396862.074589,1560481.98979739,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,2366186.644519527,R0,False,True,1560481.98979739,7996862.0745888995,0.0,0.0,NONE,False,False,0.0,1862000000.0,4224eccf80273d17264bbf5e6b3e533c8f18ae255bf5bf50c7a1104dabd057c0
E2A_VACCINE_H0,LA-0017,17,9d8be22567afcabbf94ce470787e9f63ad71892883ca72fe79ea5ccd3e06ce5e,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,f31606829b87db1e91c1899fd87f1a0aea27b50f58bfc2eb511e72d1492a277d,215e8a5743ccdf211c937d4ac5d60940cfb2bc1cb5cc6a016c50fd7d060a959d,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,e86030321004b94583760999883b92848e72a6d6c3169dcbdcccc1d36bbee488,3,2,2,31d68dc836173d9b68f2c442bf8c2896f0508e7cc7bf185afd46a46dce6cf518,P4,1179450447.9848735,1179450447.9848735,0.0,4952289.438373802,0.0,4952289.438373802,h09,5,Katrina,1174498158.5464997,14185616.417064674,1160312542.129435,1685593788.071633,196363555.99275327,1.0,0.0,15852570.715621822,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,283461579.0291942,R0,False,True,185963555.99275327,1676036444.0072467,cdb3b2af0a7e0ffe14612860e6a08dee9b6c01d4bc916a920e427b5c5bcf91a7
E2A_VACCINE_H0,LA-0018,18,88740ccdbf47f9612cd99ce867900cdc74d3705aedf2a3bdefb1d376a8ffba59,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,85f28d9749c5beba6f168d389fc8e108bf34e05fd96385a515c41fa6e7a07fd1,f224365e4fe08d1e9fca00c37554fe14d02a7639055999e2ad7548ec2ff61b99,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,6061ec977463cde08ed21a76f68926d24d5332f7aef574d5e58564dda865e64f,3,2,2,f54c00046fc3450f3e633307d7c0937820691c914c080b1dfed8c43e8b0ad200,P4,1224801139.3738234,1224801139.3738234,0.0,519260.7922850375,0.0,519260.7922850375,h09,5,Katrina,1224281878.5815384,18618645.063153442,1205663233.518385,1806567676.7532108,75389667.31117563,1.0,0.0,23950916.57918333,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,149669432.71911973,R0,False,True,64989667.31117563,1797010332.6888244,fc49c067e08092b05738004be3dbb4fd4eaa48387c2ee57aaf3cb83cb5a98bae
E2A_VACCINE_H0,LA-0019,19,9770a34977e95b015e0cefe0df348623152eb9589c95eaf2349fbd268071b51a,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,8deb8b053e7f0fdcd4084816768a8a2b8963677b1927526c7f4ed3cbe0058b99,b777ffb99c86f113f96d82940a24a4bdabda7fc96af4f144cd1c9c016cf75582,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,6ecca402fb81104c1642bd17ae8ded716f508cde7383896d3077b1fc60ccc1fa,3,2,2,36147554480c0d59f3766b002d6fcda82c064dd050d213138039f008fb89d028,P4,1214574557.7477093,1214574557.7477093,0.0,1656991.7378825236,0.0,1656991.7378825236,h09,5,Katrina,1212917566.0098267,17480914.117555954,1195436651.8922708,1880646511.4111857,1310832.6532006536,1.0,0.0,539573.0695696151,R0,False,True,215399.8760209231,10184600.123979077,0.0,2744040.697742192,R0,False,True,1095432.7771797306,8461911.287206559,0.0,0.0,NONE,False,False,0.0,1862000000.0,8d14d2966b06468c0a3c3da8ae509ac591abbed10cfb9f457e8122406ee06fa0
E2A_VACCINE_H0,LA-0020,20,3c0d1d5974307dcb77a0b9e21ab6afb89052e6f263f5080ada8651af93c00448,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,ae41e8f5bd73dfb057854d3dfddae892fa2ea3f070b6b253a4ff12fe89c4349f,4034b5506da211179360d9d42afecff794e47f5a0931df4eec18072524de37c3,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,dc0022ce17c2bf63a8701c185f8bc8e6289bca0544a4d13a953abbc5c0467eb3,3,2,2,d9056d8fdff89d1590b76ef65c7c68cf325f5c096041057a9a6f0a9545ae36f7,P4,1186267961.9630404,1186267961.9630404,0.0,925334.4345956413,0.0,925334.4345956413,h09,5,Katrina,1185342627.5284448,18212571.420842838,1167130056.107602,1642305124.974553,239652219.0898333,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,322630420.1949839,R0,False,True,239652219.0898333,1622347780.9101667,ccc9582055b333859f67a553aa8dcd1f83251a37a0e9f4fcce873381649976e4
E2A_VACCINE_H0,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,ba0db32d22e88a52abc21f009ae5465677bd09028c59b715172aeecdd1e07688,cf90ac8884db2cbc00c8e1bf27ef07477342ce2234e2ca26bd75adc27c64b1dd,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,aec02788679f1e851ee5350acc9a89e4d8da68b4b08aa70f088442a354caac2e,3,2,2,4dcd3e76a0a1af001e3cad39815fec41d042dd7b92a2950d33f00a52a3e290e3,P4,1233499223.9417398,1233499223.9417398,0.0,4315572.612170886,0.0,4315572.612170886,h09,5,Katrina,1229183651.3295689,14822333.243267592,1214361318.0863013,1768295473.8293853,113661870.235001,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,267830195.45473477,R0,False,True,113661870.235001,1748338129.764999,72453830c4c78d3fcb760b287b1159ba94af18593ba2eeb83c7fffafe67352c7
E2A_VACCINE_H0,LA-0022,22,6bb63a048030f05350d49e0f95e43d5d1d8afce87fc056fd4148eceb507c86a1,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,e5023017b4c585f6e986d103023baa54b0a1f4dad4e65e2e6ecafb93fd36c98b,12cd86c2bc25929194374d3cbab0d0c06ae240ce940c7018b1362c77f67af791,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b407feb98c3bd105ef94f8ba2ca43bc573086d45b85316aab78dbb8c7cc0f5bb,6,2,2,a5dec7bb2e1f92cd06c2bddc3b44c47f8aba2791b991592b25f0c5d4fe3b4fc7,P1,1227191950.7654185,1227191950.7654185,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1208054044.90998,0.0,1208054044.90998,1881078556.4262357,0.0,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,1375244.743851572,0.0,NONE,True,False,0.0,8678556.42623563,0.0,0.0,NONE,False,False,0.0,1862000000.0,cf9d83fc5d052668a7acc89d408990e505bdee3ba20d180c562f1c74b0eb98ff
E2A_VACCINE_H0,LA-0023,23,6e9f2f6ea49a02cd8d73697d95a8c6eec0807082c1aeab51b67a21fc03ab6414,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,3834a8a839771d740df2236333ada5185add25553f98d7ae878b6b152d520548,189eec2a708d48ce444e367550133d42fd57574cdfb176ba7270e14045b90485,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b0b95582ffa9d1b8ff82b9c1562c601e1077cd4901a903a6d61ba5a6d14770a4,3,2,2,12d22b9a38628107425a34437784bbe327fa0c9433f2795a4bd287108035386e,P4,1222756587.2336216,1222756587.2336216,0.0,4908145.73832661,682084.1134155421,5590229.851742152,h09,5,Katrina,1217166357.3818793,13547676.003696324,1203618681.378183,1880998875.4199874,958468.6443988131,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,1417919.3868370492,R1,False,True,958468.6443988131,8598875.419987477,0.0,0.0,NONE,False,False,0.0,1862000000.0,de20c68ef1e37527070de54ed8d1c80910158fa095a01c37efe328ba6ef20b7f
E2A_VACCINE_H0,LA-0024,24,6d7ec27518715e008327d137620c14c125fdf032d00924b93febb86e631fc003,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,1b2e40a0cfcc1bf99f02a25015f372bfb9bf7a37899560ab32d39bf3f84dd115,01010f669bf7241e93148a474f58a85c0cdf858b55c5cebf7b082105005da0ca,0.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,3d65ee7194e85a4d585229ce9abb85be6cae9660faeb008df3e4615f48c1666a,3,2,2,8ea79ecca9ed5f70b68b387d9abf8f93950602a052be90948b06f9fccd184a85,P4,1196806393.808849,1196806393.808849,0.0,4558379.772399051,0.0,4558379.772399051,h09,5,Katrina,1192248014.0364501,14579526.083039427,1177668487.9534106,1731891125.4168513,150066218.64753506,1.0,0.0,14160043.55248088,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,190161513.3518667,R0,False,True,139666218.64753506,1722333781.352465,e592d80e409ecc2556855fb7bfd12017a282df612bb3707649ab5cacba20026c
